"","Region","RegionName","StateName","MSAName","CountyName","CityName","ForecastYoYPctChange"
"16582","Zip","29330","SC","Spartanburg","Spartanburg","Cowpens",16.021377672209
"16583","Zip","29332","SC","Greenville","Laurens","Cross Hill",3.45029239766081
"16584","Zip","29334","SC","Spartanburg","Spartanburg","Duncan",6.90467404674047
"16585","Zip","29349","SC","Spartanburg","Spartanburg","Inman",8.32020658489347
"16586","Zip","29356","SC","Greenville","Greenville","Landrum",2.60412871888283
"16587","Zip","29360","SC","Greenville","Laurens","Laurens",5.59351351351352
"16588","Zip","29365","SC","Spartanburg","Spartanburg","Lyman",8.23298429319372
"16589","Zip","29369","SC","Spartanburg","Spartanburg","Moore",7.89066193853427
"16590","Zip","29372","SC","Spartanburg","Spartanburg","Pacolet",16.9529780564263
"16591","Zip","29374","SC","Spartanburg","Spartanburg","Pauline",7.68923493568043
"16592","Zip","29376","SC","Spartanburg","Spartanburg","Roebuck",8.12460063897764
"16593","Zip","29384","SC","Greenville","Laurens","Waterloo",6.09970014992505
"16594","Zip","29385","SC","Spartanburg","Spartanburg","Wellford",8.87588028169015
"16595","Zip","29388","SC","Spartanburg","Spartanburg","Woodruff",10.3018867924528
"16596","Zip","29401","SC","Charleston","Charleston","Charleston",3.32854830005396
"16597","Zip","29403","SC","Charleston","Charleston","Charleston",7.42377030937014
"16598","Zip","29406","SC","Charleston","Charleston","North Charleston",0.823355506282342
"16599","Zip","29407","SC","Charleston","Charleston","Charleston",2.51652892561984
"16600","Zip","29410","SC","Charleston","Berkeley","Hanahan",0.135867190913053
"16601","Zip","29412","SC","Charleston","Charleston","Charleston",1.13280254777071
"16602","Zip","29414","SC","Charleston","Charleston","Charleston",-1.5185917721519
"16603","Zip","29418","SC","Charleston","Charleston","North Charleston",3.99117832388154
"16604","Zip","29420","SC","Charleston","Charleston","North Charleston",-3.14857456140351
"16605","Zip","29429","SC","Charleston","Charleston","Awendaw",-1.05104743558873
"16606","Zip","29431","SC","Charleston","Berkeley","Bonneau",5.04587155963303
"16607","Zip","29435","SC",NA,"Colleton","Cottageville",-2.03191489361703
"16608","Zip","29437","SC","Charleston","Dorchester","Dorchester",-0.553054662379426
"16609","Zip","29438","SC",NA,"Colleton","Edisto Beach",2.70746571863891
"16610","Zip","29439","SC","Charleston","Charleston","Folly Beach",1.44333076329992
"16611","Zip","29440","SC","Georgetown","Georgetown","Georgetown",-3.61673306772908
"16612","Zip","29445","SC","Charleston","Berkeley","Goose Creek",0.259132420091324
"16613","Zip","29449","SC","Charleston","Charleston","Hollywood",3.33902809415338
"16614","Zip","29450","SC","Charleston","Berkeley","Huger",-1.40065451145395
"16615","Zip","29451","SC","Charleston","Charleston","Isle of Palms",2.07655565875016
"16616","Zip","29455","SC","Charleston","Charleston","Charleston",6.01144278606964
"16617","Zip","29456","SC","Charleston","Berkeley","Ladson",-0.462765957446809
"16618","Zip","29461","SC","Charleston","Berkeley","Moncks Corner",0.186602870813402
"16619","Zip","29464","SC","Charleston","Charleston","Mount Pleasant",2.03655408294143
"16620","Zip","29466","SC","Charleston","Charleston","Mount Pleasant",1.98468166586883
"16621","Zip","29470","SC","Charleston","Charleston","Ravenel",1.31551401869159
"16622","Zip","29472","SC","Charleston","Dorchester","Ridgeville",2.67093142272261
"16623","Zip","29477","SC","Charleston","Dorchester","Saint George",4.52635914332784
"16624","Zip","29482","SC","Charleston","Charleston","Sullivans Island",7.62103634957463
"16625","Zip","29483","SC","Charleston","Dorchester","Summerville",2.27567567567568
"16626","Zip","29485","SC","Charleston","Dorchester","Summerville",2.61291821561338
"16627","Zip","29487","SC","Charleston","Charleston","Wadmalaw Island",5.157182320442
"16628","Zip","29488","SC",NA,"Colleton","Walterboro",-1.95222222222222
"16629","Zip","29492","SC","Charleston","Charleston","Charleston",2.86814103901523
"16630","Zip","29501","SC","Florence","Florence","Florence",0.807612456747409
"16631","Zip","29505","SC","Florence","Florence","Florence",2.30731364275667
"16632","Zip","29506","SC","Florence","Florence","Florence",2.0873786407767
"16633","Zip","29511","SC","Myrtle Beach","Horry","Aynor",4.71518987341772
"16634","Zip","29526","SC","Myrtle Beach","Horry","Conway",3.69254658385094
"16635","Zip","29527","SC","Myrtle Beach","Horry","Conway",5.82443306510607
"16636","Zip","29530","SC","Florence","Florence","Coward",3.725
"16637","Zip","29532","SC","Florence","Darlington","Darlington",7.89820359281437
"16638","Zip","29540","SC","Florence","Darlington","Darlington",9.82084690553746
"16639","Zip","29541","SC","Florence","Florence","Florence",-1.278730703259
"16640","Zip","29544","SC","Myrtle Beach","Horry","Galivants Ferry",5.20873427091044
"16641","Zip","29550","SC","Florence","Darlington","Hartsville",8.15171503957783
"16642","Zip","29560","SC","Florence","Florence","Lake City",10.3483333333333
"16643","Zip","29566","SC","Myrtle Beach","Horry","Little River",4.09442060085836
"16644","Zip","29568","SC","Myrtle Beach","Horry","Little River",4.18987341772152
"16645","Zip","29569","SC","Myrtle Beach","Horry","Loris",5.78244274809161
"16646","Zip","29572","SC","Myrtle Beach","Horry","Myrtle Beach",4.59815116911364
"16647","Zip","29575","SC","Myrtle Beach","Horry","Surfside Beach",2.49999999999999
"16648","Zip","29576","SC","Myrtle Beach","Horry","Murrells Inlet",5.38886394252358
"16649","Zip","29577","SC","Myrtle Beach","Horry","Myrtle Beach",3.43962400578453
"16650","Zip","29579","SC","Myrtle Beach","Horry","Forestbrook",4.76428960261295
"16651","Zip","29582","SC","Myrtle Beach","Horry","North Myrtle Beach",6.65749892565535
"16652","Zip","29585","SC","Georgetown","Georgetown","Pawleys Island",0.947199429183021
"16653","Zip","29588","SC","Myrtle Beach","Horry","Socastee",3.92947976878613
"16654","Zip","29593","SC","Florence","Darlington","Society Hill",16.7179487179487
"16655","Zip","29601","SC","Greenville","Greenville","Greenville",4.38769728854715
"16656","Zip","29605","SC","Greenville","Greenville","Greenville",1.24830852503384
"16657","Zip","29607","SC","Greenville","Greenville","Greenville",1.70677731673583
"16658","Zip","29609","SC","Greenville","Greenville","Greenville",0.756689791873133
"16659","Zip","29611","SC","Greenville","Greenville","Greenville",5.61264367816092
"16660","Zip","29615","SC","Greenville","Greenville","Greenville",1.79958762886598
"16661","Zip","29617","SC","Greenville","Greenville","Greenville",2.7983508245877
"16662","Zip","29621","SC","Greenville","Anderson","Anderson",3.91031116534473
"16663","Zip","29625","SC","Greenville","Anderson","Anderson",3.24181547619047
"16664","Zip","29626","SC","Greenville","Anderson","Anderson",3.25040128410914
"16665","Zip","29627","SC","Greenville","Anderson","Belton",6.07481060606061
"16666","Zip","29630","SC","Greenville","Pickens","Central",5.67043740573152
"16667","Zip","29631","SC","Greenville","Pickens","Clemson",2.9307728781413
"16668","Zip","29635","SC","Greenville","Greenville","Cleveland",1.52375923970434
"16669","Zip","29640","SC","Greenville","Pickens","Easley",4.15310650887575
"16670","Zip","29642","SC","Greenville","Pickens","Easley",2.92131844763424
"16671","Zip","29643","SC","Seneca","Oconee","Fair Play",-2.75173691523853
"16672","Zip","29644","SC","Greenville","Greenville","Fountain Inn",4.87603833865815
"16673","Zip","29645","SC","Greenville","Laurens","Gray Court",7.88154506437768
"16674","Zip","29646","SC","Greenwood","Greenwood","Greenwood",13.1364205256571
"16675","Zip","29649","SC","Greenwood","Greenwood","Greenwood",8.10754985754987
"16676","Zip","29650","SC","Greenville","Greenville","Greer",2.92377495462794
"16677","Zip","29651","SC","Greenville","Greenville","Greer",3.81161070005691
"16678","Zip","29654","SC","Greenville","Anderson","Honea Path",6.12278761061946
"16679","Zip","29657","SC","Greenville","Pickens","Liberty",5.1916349809886
"16680","Zip","29661","SC","Greenville","Greenville","Marietta",1.62066045723963
"16681","Zip","29662","SC","Greenville","Greenville","Mauldin",2.88434579439252
"16682","Zip","29664","SC","Seneca","Oconee","Mountain Rest",-3.19524200164069
"16683","Zip","29666","SC","Greenwood","Greenwood","Ninety Six",14.890243902439
"16684","Zip","29669","SC","Greenville","Anderson","West Pelzer",2.62204081632653
"16685","Zip","29670","SC","Greenville","Anderson","Pendleton",4.63097787294788
"16686","Zip","29671","SC","Greenville","Pickens","Pickens",5.31506849315069
"16687","Zip","29672","SC","Seneca","Oconee","Seneca",3.37196261682242
"16688","Zip","29673","SC","Greenville","Greenville","Piedmont",2.4375
"16689","Zip","29676","SC","Seneca","Oconee","Salem",-0.390421455938694
"16690","Zip","29678","SC","Seneca","Oconee","Seneca",-1.23534010946051
"16691","Zip","29680","SC","Greenville","Greenville","Simpsonville",3.39552618200305
"16692","Zip","29681","SC","Greenville","Greenville","Simpsonville",2.90738369611609
"16693","Zip","29682","SC","Greenville","Pickens","Six Mile",4.01185983827492
"16694","Zip","29687","SC","Greenville","Greenville","Taylors",3.24335260115607
"16695","Zip","29689","SC","Greenville","Anderson","Townville",9.33842128216311
"16696","Zip","29690","SC","Greenville","Greenville","Travelers Rest",4.24373576309796
"16697","Zip","29691","SC","Seneca","Oconee","Walhalla",-3.55746140651801
"16698","Zip","29693","SC","Seneca","Oconee","Westminster",-2.60505529225908
"16699","Zip","29696","SC","Seneca","Oconee","West Union",-1.46746347941568
"16700","Zip","29697","SC","Greenville","Anderson","Williamston",2.2248427672956
"16701","Zip","29708","SC","Charlotte","York","Fort Mill",2.38120847832963
"16702","Zip","29710","SC","Charlotte","York","Clover",3.06187202538339
"16703","Zip","29715","SC","Charlotte","York","Fort Mill",3.08992650237787
"16704","Zip","29720","SC","Charlotte","Lancaster","Lancaster",3.97477477477477
"16705","Zip","29730","SC","Charlotte","York","Rock Hill",3.85693215339233
"16706","Zip","29732","SC","Charlotte","York","Rock Hill",2.74138873701477
"16707","Zip","29745","SC","Charlotte","York","York",3.48091603053435
"16708","Zip","29801","SC","Augusta","Aiken","Aiken",6.99095607235143
"16709","Zip","29803","SC","Augusta","Aiken","Aiken",3.82406841783751
"16710","Zip","29805","SC","Augusta","Aiken","Aiken",6.31686746987952
"16711","Zip","29829","SC","Augusta","Aiken","Graniteville",3.94391716997411
"16712","Zip","29841","SC","Augusta","Aiken","North Augusta",7.34133333333333
"16713","Zip","29851","SC","Augusta","Aiken","Burnettown",8.54098360655737
"16714","Zip","29860","SC","Augusta","Aiken","North Augusta",3.5774647887324
"16715","Zip","29902","SC","Hilton Head Island","Beaufort","Beaufort",3.28349715468184
"16716","Zip","29906","SC","Hilton Head Island","Beaufort","Burton",-0.631270010672358
"16717","Zip","29907","SC","Hilton Head Island","Beaufort","Beaufort",0.700680272108833
"16718","Zip","29909","SC","Hilton Head Island","Beaufort","Okatie",0.710155148095915
"16719","Zip","29910","SC","Hilton Head Island","Beaufort","Bluffton",0.714393085306275
"16720","Zip","29915","SC","Hilton Head Island","Beaufort","Bluffton",2.2226840855107
"16721","Zip","29920","SC","Hilton Head Island","Beaufort","Saint Helena Island",3.07308584686774
"16722","Zip","29926","SC","Hilton Head Island","Beaufort","Hilton Head Island",2.64758144126358
"16723","Zip","29927","SC","Hilton Head Island","Jasper","Hardeeville",-2.04458041958042
"16724","Zip","29928","SC","Hilton Head Island","Beaufort","Hilton Head Island",8.19033746054867
"16725","Zip","29935","SC","Hilton Head Island","Beaufort","Port Royal",1.56854345165238
"16726","Zip","29936","SC","Hilton Head Island","Jasper","Ridgeland",3.99244966442953
"16727","Zip","30002","GA","Atlanta","Dekalb","Avondale Estates",4.421387283237
"16728","Zip","30004","GA","Atlanta","Fulton","Milton",2.33804563492064
"16729","Zip","30005","GA","Atlanta","Fulton","Alpharetta",1.37306537306536
"16730","Zip","30008","GA","Atlanta","Cobb","Marietta",7.52329291640077
"16731","Zip","30009","GA","Atlanta","Fulton","Alpharetta",4.85710102489019
"16732","Zip","30011","GA","Atlanta","Barrow","Auburn",7.2112594312246
"16733","Zip","30013","GA","Atlanta","Rockdale","Conyers",7.35455086258179
"16734","Zip","30014","GA","Atlanta","Newton","Covington",9.33190883190884
"16735","Zip","30016","GA","Atlanta","Newton","Covington",8.46686522710349
"16736","Zip","30017","GA","Atlanta","Gwinnett","Grayson",6.11934156378602
"16737","Zip","30019","GA","Atlanta","Gwinnett","Dacula",4.37400950871631
"16738","Zip","30022","GA","Atlanta","Fulton","Johns Creek",2.3771712158809
"16739","Zip","30024","GA","Atlanta","Gwinnett","Suwanee",1.84064665127022
"16740","Zip","30025","GA","Atlanta","Walton","Social Circle",5.98675145733969
"16741","Zip","30028","GA","Atlanta","Forsyth","Cumming",4.99727732399844
"16742","Zip","30030","GA","Atlanta","Dekalb","Decatur",4.53660421093298
"16743","Zip","30032","GA","Atlanta","Dekalb","Candler-Mcafee",12.7740029542097
"16744","Zip","30033","GA","Atlanta","Dekalb","North Decatur",3.66718749999999
"16745","Zip","30039","GA","Atlanta","Gwinnett","Snellville",5.51632540121749
"16746","Zip","30040","GA","Atlanta","Forsyth","Cumming",3.71077762619372
"16747","Zip","30041","GA","Atlanta","Forsyth","Cumming",3.06898501554991
"16748","Zip","30043","GA","Atlanta","Gwinnett","Lawrenceville",4.37928007023705
"16749","Zip","30044","GA","Atlanta","Gwinnett","Lawrenceville",4.61538461538462
"16750","Zip","30045","GA","Atlanta","Gwinnett","Lawrenceville",5.92451027233636
"16751","Zip","30046","GA","Atlanta","Gwinnett","Lawrenceville",4.31122745782431
"16752","Zip","30047","GA","Atlanta","Gwinnett","Lilburn",5.19049904030711
"16753","Zip","30052","GA","Atlanta","Gwinnett","Loganville",5.67724068479356
"16754","Zip","30054","GA","Atlanta","Newton","Oxford",6.67521865889213
"16755","Zip","30058","GA","Atlanta","Dekalb","Lithonia",8.29695024077046
"16756","Zip","30060","GA","Atlanta","Cobb","Marietta",7.41683366733468
"16757","Zip","30062","GA","Atlanta","Cobb","Marietta",4.57722067471371
"16758","Zip","30064","GA","Atlanta","Cobb","Marietta",4.17000715819613
"16759","Zip","30066","GA","Atlanta","Cobb","Marietta",4.67699115044249
"16760","Zip","30067","GA","Atlanta","Cobb","Marietta",4.62655086848636
"16761","Zip","30068","GA","Atlanta","Cobb","Marietta",2.29264776549736
"16762","Zip","30075","GA","Atlanta","Fulton","Roswell",1.45631540520808
"16763","Zip","30076","GA","Atlanta","Fulton","Roswell",0.88668392292206
"16764","Zip","30078","GA","Atlanta","Gwinnett","Snellville",6.1395822720326
"16765","Zip","30079","GA","Atlanta","Dekalb","Scottdale",5.66071428571429
"16766","Zip","30080","GA","Atlanta","Cobb","Smyrna",8.89136175028291
"16767","Zip","30082","GA","Atlanta","Cobb","Smyrna",5.6627994011976
"16768","Zip","30084","GA","Atlanta","Dekalb","Tucker",6.48007165248545
"16769","Zip","30087","GA","Atlanta","Dekalb","Stone Mountain",5.10904392764857
"16770","Zip","30092","GA","Atlanta","Gwinnett","Peachtree Corners",2.91896601800754
"16771","Zip","30094","GA","Atlanta","Rockdale","Conyers",6.90163934426229
"16772","Zip","30096","GA","Atlanta","Gwinnett","Duluth",4.10826861580631
"16773","Zip","30097","GA","Atlanta","Gwinnett","Duluth",2.72161439338683
"16774","Zip","30101","GA","Atlanta","Cobb","Acworth",3.80549302116164
"16775","Zip","30102","GA","Atlanta","Cobb","Acworth",7.10957501280083
"16776","Zip","30103","GA","Atlanta","Bartow","Adairsville",10.0877192982456
"16777","Zip","30104","GA","Cedartown","Polk","Aragon",10.4099099099099
"16778","Zip","30105","GA","Rome","Floyd","Armuchee",4.10893098782139
"16779","Zip","30106","GA","Atlanta","Cobb","Austell",5.27242744063325
"16780","Zip","30107","GA","Atlanta","Cherokee","Ball Ground",6.40783986655546
"16781","Zip","30108","GA","Atlanta","Carroll","Bowdon",9.63272410791993
"16782","Zip","30110","GA","Atlanta","Haralson","Bremen",4.5103220478943
"16783","Zip","30113","GA","Atlanta","Haralson","Buchanan",3.94784172661871
"16784","Zip","30114","GA","Atlanta","Cherokee","Canton",5.41157294213528
"16785","Zip","30115","GA","Atlanta","Cherokee","Canton",7.83974598431079
"16786","Zip","30116","GA","Atlanta","Carroll","Carrollton",9.48830616583982
"16787","Zip","30117","GA","Atlanta","Carroll","Carrollton",9.09902475618905
"16788","Zip","30120","GA","Atlanta","Bartow","Cartersville",8.63363754889179
"16789","Zip","30121","GA","Atlanta","Bartow","Cartersville",9.02134756504336
"16790","Zip","30122","GA","Atlanta","Douglas","Lithia Springs",9.60539752005836
"16791","Zip","30124","GA","Rome","Floyd","Cave Spring",7.93941660433808
"16792","Zip","30125","GA","Cedartown","Polk","Cedartown",12.775
"16793","Zip","30126","GA","Atlanta","Cobb","Mableton",6.12667660208643
"16794","Zip","30127","GA","Atlanta","Cobb","Powder Springs",5.73261758691206
"16795","Zip","30134","GA","Atlanta","Douglas","Douglasville",9.56596409055426
"16796","Zip","30135","GA","Atlanta","Douglas","Douglasville",8.48098974049487
"16797","Zip","30139","GA","Calhoun","Gordon","Fairmount",6.63395415472778
"16798","Zip","30143","GA","Atlanta","Pickens","Jasper",4.32999999999999
"16799","Zip","30144","GA","Atlanta","Cobb","Kennesaw",3.84970817120622
"16800","Zip","30145","GA","Atlanta","Bartow","Euharlee",10.2824324324324
"16801","Zip","30147","GA","Rome","Floyd","Lindale",9.39329268292683
"16802","Zip","30152","GA","Atlanta","Cobb","Kennesaw",4.89655172413792
"16803","Zip","30153","GA","Cedartown","Polk","Rockmart",9.84877529286474
"16804","Zip","30161","GA","Rome","Floyd","Rome",5.36556403731976
"16805","Zip","30165","GA","Rome","Floyd","Rome",4.06555944055944
"16806","Zip","30168","GA","Atlanta","Cobb","Austell",5.71692535107169
"16807","Zip","30171","GA","Calhoun","Gordon","Fairmount",3.17263652378157
"16808","Zip","30173","GA","Rome","Floyd","Silver Creek",4.89056603773586
"16809","Zip","30176","GA","Atlanta","Haralson","Tallapoosa",8.50149253731343
"16810","Zip","30178","GA","Atlanta","Bartow","Taylorsville",5.05490196078431
"16811","Zip","30179","GA","Atlanta","Carroll","Temple",9.37628111273792
"16812","Zip","30180","GA","Atlanta","Carroll","Villa Rica",6.84197218710494
"16813","Zip","30182","GA","Atlanta","Haralson","Waco",2.28141459744169
"16814","Zip","30183","GA","Atlanta","Cherokee","Waleska",5.42601828761429
"16815","Zip","30184","GA","Atlanta","Bartow","White",2.7125567322239
"16816","Zip","30185","GA","Atlanta","Carroll","Whitesburg",5.22434210526317
"16817","Zip","30187","GA","Atlanta","Douglas","Winston",8.28775398132895
"16818","Zip","30188","GA","Atlanta","Cherokee","Woodstock",5.62722149978327
"16819","Zip","30189","GA","Atlanta","Cherokee","Woodstock",5.79967492889069
"16820","Zip","30204","GA","Atlanta","Lamar","Barnesville",2.63607594936708
"16821","Zip","30205","GA","Atlanta","Fayette","Brooks",5.05957590037025
"16822","Zip","30206","GA","Atlanta","Pike","Concord",9.2448586118252
"16823","Zip","30213","GA","Atlanta","Fulton","Fairburn",6.70846394984326
"16824","Zip","30214","GA","Atlanta","Fayette","Fayetteville",6.61258603736481
"16825","Zip","30215","GA","Atlanta","Fayette","Fayetteville",6.91228070175438
"16826","Zip","30216","GA","Atlanta","Butts","Flovilla",13.8536880290206
"16827","Zip","30220","GA","Atlanta","Coweta","Grantville",9.66720386784852
"16828","Zip","30224","GA","Atlanta","Spalding","Griffin",15.966613672496
"16829","Zip","30228","GA","Atlanta","Henry","Hampton",7.7767441860465
"16830","Zip","30230","GA","LaGrange","Troup","Hogansville",10.9331683168317
"16831","Zip","30233","GA","Atlanta","Butts","Jackson",7.51270207852195
"16832","Zip","30234","GA","Atlanta","Butts","Jenkinsburg",6.70281543274245
"16833","Zip","30238","GA","Atlanta","Clayton","Jonesboro",10.3029411764706
"16834","Zip","30240","GA","LaGrange","Troup","Lagrange",5.54369747899159
"16835","Zip","30241","GA","LaGrange","Troup","Lagrange",9.08247422680413
"16836","Zip","30248","GA","Atlanta","Henry","Locust Grove",8.15920096852301
"16837","Zip","30252","GA","Atlanta","Henry","McDonough",7.42898975109809
"16838","Zip","30253","GA","Atlanta","Henry","McDonough",7.66726084373144
"16839","Zip","30256","GA","Atlanta","Pike","Meansville",11.6725067385445
"16840","Zip","30257","GA","Atlanta","Lamar","Milner",5.79163810829335
"16841","Zip","30258","GA","Atlanta","Pike","Molena",12.1102719033233
"16842","Zip","30259","GA","Atlanta","Coweta","Moreland",8.58165548098433
"16843","Zip","30260","GA","Atlanta","Clayton","Morrow",11.5524798154556
"16844","Zip","30263","GA","Atlanta","Coweta","Newnan",8.11016433353622
"16845","Zip","30265","GA","Atlanta","Coweta","Newnan",5.68268802848242
"16846","Zip","30268","GA","Atlanta","Fulton","Palmetto",7.91724617524339
"16847","Zip","30269","GA","Atlanta","Fayette","Peachtree City",1.99164862356944
"16848","Zip","30276","GA","Atlanta","Coweta","Senoia",3.69615214506855
"16849","Zip","30277","GA","Atlanta","Coweta","Sharpsburg",4.27983367983369
"16850","Zip","30281","GA","Atlanta","Henry","Stockbridge",7.45748187211601
"16851","Zip","30286","GA","Thomaston","Upson","Thomaston",2.42922374429224
"16852","Zip","30288","GA","Atlanta","Dekalb","Conley",10.6608187134503
"16853","Zip","30290","GA","Atlanta","Fayette","Tyrone",6.06600776561947
"16854","Zip","30291","GA","Atlanta","Fulton","Union City",5.0521582733813
"16855","Zip","30292","GA","Atlanta","Pike","Williamson",10.7699884125145
"16856","Zip","30294","GA","Atlanta","Dekalb","Conley",7.91111111111111
"16857","Zip","30295","GA","Atlanta","Pike","Zebulon",10.114797611148
"16858","Zip","30296","GA","Atlanta","Clayton","Riverdale",9.10594795539033
"16859","Zip","30303","GA","Atlanta","Fulton","Atlanta",3.0795711060948
"16860","Zip","30305","GA","Atlanta","Fulton","Atlanta",2.13308436598201
"16861","Zip","30306","GA","Atlanta","Fulton","Atlanta",3.5157364666387
"16862","Zip","30307","GA","Atlanta","Fulton","Atlanta",5.3201581027668
"16863","Zip","30308","GA","Atlanta","Fulton","Atlanta",2.620363062352
"16864","Zip","30309","GA","Atlanta","Fulton","Atlanta",2.18884510457715
"16865","Zip","30312","GA","Atlanta","Fulton","Atlanta",6.87580694743315
"16866","Zip","30313","GA","Atlanta","Fulton","Atlanta",2.38926458157227
"16867","Zip","30316","GA","Atlanta","Fulton","Atlanta",6.32630410654829
"16868","Zip","30317","GA","Atlanta","Fulton","Atlanta",5.84339869281045
"16869","Zip","30319","GA","Atlanta","Dekalb","Brookhaven",2.08881027741574
"16870","Zip","30324","GA","Atlanta","Fulton","Atlanta",4.02491651682506
"16871","Zip","30326","GA","Atlanta","Fulton","Atlanta",2.29094827586207
"16872","Zip","30327","GA","Atlanta","Fulton","Atlanta",0.736750740324732
"16873","Zip","30328","GA","Atlanta","Fulton","Sandy Springs",1.69321876451463
"16874","Zip","30329","GA","Atlanta","Dekalb","North Druid Hills",8.41025641025641
"16875","Zip","30331","GA","Atlanta","Fulton","Atlanta",0.879715302491113
"16876","Zip","30338","GA","Atlanta","Dekalb","Dunwoody",3.98132031415834
"16877","Zip","30339","GA","Atlanta","Cobb","Vinings",3.38803894297635
"16878","Zip","30341","GA","Atlanta","Dekalb","Chamblee",6.49999999999999
"16879","Zip","30342","GA","Atlanta","Fulton","Sandy Springs",1.3850583906575
"16880","Zip","30345","GA","Atlanta","Barrow","Auburn",4.75181286549708
"16881","Zip","30349","GA","Atlanta","Clayton","Riverdale",2.49052132701422
"16882","Zip","30350","GA","Atlanta","Fulton","Sandy Springs",2.42410196987253
"16883","Zip","30360","GA","Atlanta","Dekalb","Dunwoody",2.65807668133249
"16884","Zip","30363","GA","Atlanta","Fulton","Atlanta",1.48198558847077
"16885","Zip","30415","GA","Statesboro","Bulloch","Brooklet",-3.28179551122194
"16886","Zip","30458","GA","Statesboro","Bulloch","Statesboro",-4.92401215805471
"16887","Zip","30461","GA","Statesboro","Bulloch","Statesboro",-3.31370117792933
"16888","Zip","30501","GA","Gainesville","Hall","Gainesville",7.15264187866929
"16889","Zip","30504","GA","Gainesville","Hall","Gainesville",7.66770573566085
"16890","Zip","30506","GA","Gainesville","Hall","Gainesville",5.90770570309098
"16891","Zip","30510","GA","Cornelia","Habersham","Alto",5.13930789707187
"16892","Zip","30511","GA",NA,"Banks","Baldwin",1.83401139137511
"16893","Zip","30512","GA",NA,"Union","Blairsville",5.69646799116998
"16894","Zip","30513","GA",NA,"Fannin","Blue Ridge",7.68111289459603
"16895","Zip","30517","GA","Jefferson","Jackson","Braselton",0.0710082385249056
"16896","Zip","30518","GA","Atlanta","Gwinnett","Buford",5.16157388028464
"16897","Zip","30519","GA","Atlanta","Gwinnett","Buford",4.88471177944863
"16898","Zip","30522","GA",NA,"Gilmer","Cherrylog",4.68507067137809
"16899","Zip","30523","GA","Cornelia","Habersham","Clarkesville",3.3680142687277
"16900","Zip","30525","GA",NA,"Rabun","Clayton",7.13080771979986
"16901","Zip","30527","GA","Gainesville","Hall","Clermont",4.74018289402904
"16902","Zip","30528","GA",NA,"White","Cleveland",5.61659333752358
"16903","Zip","30529","GA","Jefferson","Jackson","Commerce",2.9009360374415
"16904","Zip","30530","GA","Jefferson","Jackson","Commerce",-3.5320708613317
"16905","Zip","30531","GA","Cornelia","Habersham","Cornelia",4.22054140127388
"16906","Zip","30533","GA",NA,"Lumpkin","Dahlonega",10.3515057113188
"16907","Zip","30534","GA","Atlanta","Dawson","Dawsonville",4.87650323774282
"16908","Zip","30535","GA","Cornelia","Habersham","Demorest",3.31291512915128
"16909","Zip","30536","GA",NA,"Gilmer","Ellijay",4.46837276677934
"16910","Zip","30537","GA",NA,"Rabun","Sky Valley",4.53615196078432
"16911","Zip","30538","GA","Toccoa","Stephens","Eastanollee",4.98724239450441
"16912","Zip","30540","GA",NA,"Gilmer","Ellijay",4.29535398230088
"16913","Zip","30542","GA","Gainesville","Hall","Flowery Branch",4.549929010885
"16914","Zip","30545","GA",NA,"White","Helen",6.23794614902944
"16915","Zip","30547","GA",NA,"Banks","Homer",5.07358813462635
"16916","Zip","30548","GA","Jefferson","Jackson","Hoschton",0.603916614024014
"16917","Zip","30549","GA","Jefferson","Jackson","Jefferson",0.817599999999996
"16918","Zip","30552","GA",NA,"Rabun","Lakemont",6.27970660146699
"16919","Zip","30554","GA","Gainesville","Hall","Lula",4.08404464871963
"16920","Zip","30555","GA",NA,"Fannin","McCaysville",13.6955403087479
"16921","Zip","30557","GA","Toccoa","Stephens","Martin",5.94128669581511
"16922","Zip","30558","GA",NA,"Banks","Maysville",5.26468689477082
"16923","Zip","30559","GA",NA,"Fannin","Mineral Bluff",8.60564159292034
"16924","Zip","30560","GA",NA,"Fannin","Morganton",7.13150973172014
"16925","Zip","30563","GA","Cornelia","Habersham","Mount Airy",3.78313253012048
"16926","Zip","30564","GA","Gainesville","Hall","Murrayville",4.73920086393089
"16927","Zip","30565","GA","Jefferson","Jackson","Nicholson",1.00581395348838
"16928","Zip","30567","GA","Jefferson","Jackson","Pendergrass",4.6671354899203
"16929","Zip","30568","GA",NA,"Rabun","Clayton",6.78700361010831
"16930","Zip","30571","GA",NA,"White","Cleveland",6.3555678059537
"16931","Zip","30572","GA",NA,"Union","Suches",4.35511856564488
"16932","Zip","30576","GA",NA,"Rabun","Tiger",5.25172630257376
"16933","Zip","30577","GA","Toccoa","Stephens","Toccoa",4.75204918032788
"16934","Zip","30601","GA","Athens","Clarke","Athens",7.74544179523142
"16935","Zip","30605","GA","Athens","Clarke","Athens",7.01285189718481
"16936","Zip","30606","GA","Athens","Clarke","Athens",4.04354587869362
"16937","Zip","30607","GA","Athens","Clarke","Athens",9.03340757238307
"16938","Zip","30620","GA","Atlanta","Barrow","Bethlehem",6.22544009085746
"16939","Zip","30621","GA","Athens","Oconee","North High Shoals",5.59890640077194
"16940","Zip","30622","GA","Athens","Oconee","Bogart",5.00217202432667
"16941","Zip","30625","GA","Atlanta","Morgan","Buckhead",0.842124953236056
"16942","Zip","30628","GA","Athens","Madison","Colbert",7.12135922330097
